ID,dmitry_rgf3,dmitry_rgf5,dmitry_rgf6,dmitry_adaboost_classifier,dmitry_xgboost
95756,91548.0,87240.65,87495.3,58575.65,63848.6
95757,14460.975,7528.575,24397.975,24178.25,17462.45
95760,20482.9,6006.975,10354.625,17073.3,25914.15
95763,118354.8,119908.8,116897.45,120389.05,122809.9
95764,113470.925,108279.5,109655.625,113657.45,110206.475
95765,49656.375,45393.25,48053.0,38687.85,45790.4
95766,5224.475,4916.65,7827.025,10741.5,1074.7
95772,132978.9,131280.3,133352.75,126708.25,130505.35
95773,67372.25,49712.775,61776.65,89651.9,62188.75
95774,103621.075,97166.4,100846.95,74349.875,94401.2
95777,81930.025,85763.05,87866.525,76147.225,78449.35
95782,112476.9,111941.35,111548.75,116635.775,115958.95
95786,102856.3,100796.3,97164.95,24282.125,61407.15
95791,7888.7,6526.25,7813.75,10800.725,3577.15
95792,45837.15,25995.95,54788.975,58535.4,46214.9
95793,66731.425,57867.35,74456.15,63066.525,57417.7
95795,90374.15,79481.5,82213.55,109290.3,93957.25
95797,115074.075,114651.85,113784.9,117091.325,111929.65
95799,36855.4,23177.325,38061.825,13464.45,25749.6
95800,147325.85,147752.85,145187.45,148412.275,144230.75
95801,55300.4,53238.55,66067.6,37309.55,46197.5
95802,112229.525,117186.075,108918.5,80791.55,114986.65
95803,97789.15,90346.475,90562.125,81368.95,84581.6
95805,32493.35,36335.975,38464.525,38182.85,31139.65
95806,34938.7,28394.9,34494.175,15218.325,8916.95
95807,56239.25,47161.5,63681.9,60991.575,50877.625
95810,39180.175,22876.2,41310.85,49721.0,54225.0
95811,116883.8,116589.2,114799.25,114016.9,113666.8
95813,54565.05,41166.6,46453.775,92597.1,72773.65
95814,95916.325,91753.825,94589.35,79547.625,84179.225
95815,149778.05,149812.95,150394.15,150738.3,150029.0
95817,124779.75,121475.3,123486.05,127607.575,126255.05
95818,6571.6,5551.55,9846.25,7532.8,19625.55
95819,68178.225,67627.5,60695.4,84482.85,52479.25
95822,72681.6,59446.8,71578.925,70365.275,72380.45
95823,95916.35,100212.45,100797.35,91313.675,108835.1
95824,107828.2,102027.6,109515.95,102974.75,101820.45
95825,55538.45,41628.3,49230.2,710.1,30257.05
95826,66397.95,39642.4,64891.95,70327.05,70243.7
95827,41105.25,23892.75,42063.95,36366.125,15133.2
95829,4037.175,2826.75,8252.05,8401.15,1512.9
95831,67400.875,55979.55,75723.75,11491.45,37821.85
95835,38102.75,31728.875,39670.85,30193.875,8686.05
95836,124012.725,125016.05,124328.75,119772.475,125726.85
95837,15579.6,16536.025,19885.15,1182.575,4447.7
95838,29418.275,18904.95,14812.4,27428.2,28402.4
95840,102187.8,101385.5,104380.5,92446.05,90697.85
95841,129475.575,128213.55,130543.025,129645.725,125304.6
95842,99979.9,93835.775,90876.675,102449.325,101144.45
95847,21332.425,12138.5,34243.925,58220.55,36336.45
95848,75389.45,66946.1,69132.1,37420.75,48489.25
95849,12738.2,5158.025,8220.575,20238.65,17201.25
95850,4291.0,2457.025,3102.125,25952.65,5564.35
95851,61916.425,53644.175,47036.3,45926.575,63174.35
95852,82280.4,82022.0,87400.15,66867.125,71158.5
95854,134414.8,133772.1,134577.85,132042.0,132588.65
95856,131560.5,130958.15,133456.0,124869.775,126964.25
95858,77609.75,71798.4,73574.3,97027.8,104628.75
95861,38130.05,33828.725,52694.25,84704.95,62324.1
95863,42111.45,34390.3,54600.0,66650.75,53491.7
95870,23543.75,13412.65,27394.8,83227.35,63522.7
95871,26043.575,18308.475,19850.525,17311.975,5351.05
95874,143777.9,144361.05,145352.0,145538.85,142504.05
95875,126161.05,125375.45,121944.3,121072.125,126485.0
95878,80615.2,72493.325,67719.05,83793.075,80298.525
95880,144839.0,143479.75,143219.05,142581.675,148044.1
95881,37515.975,24852.925,27603.85,53071.525,48074.4
95882,19430.975,10979.2,8121.2,21565.325,5361.55
95886,66461.05,66107.3,67517.85,99259.45,76017.25
95887,129867.5,128165.35,129878.4,122362.5,127159.35
95892,25295.025,11901.575,34288.725,57626.65,48120.15
95893,18187.025,12385.25,9480.6,22024.45,10957.75
95898,112630.4,106629.75,115769.95,99811.325,104513.8
95900,79358.95,70770.975,79643.6,89166.95,87075.55
95902,20767.425,10772.825,9930.275,58441.65,34417.45
95903,63057.8,60790.9,57999.05,25956.175,36815.4
95904,22029.2,13363.775,14057.85,18822.2,11014.25
95905,82556.7,77101.0,81541.9,69052.65,62557.4
95907,121904.65,120877.5,123830.025,129929.575,123034.0
95908,97963.8,101902.45,97669.5,88777.25,103263.45
95911,45400.1,28644.85,48777.2,16645.275,26402.8
95913,35705.0,27050.05,42418.675,61099.925,58880.45
95914,57550.0,33816.575,64911.95,83173.55,50884.625
95916,114844.175,110163.4,115089.45,105158.975,111286.2
95918,73868.4,72266.525,73873.025,47549.3,64058.15
95919,108435.95,104960.05,109286.25,100243.75,95443.5
95922,11625.875,6502.925,15692.85,7005.45,23813.85
95925,59082.475,49698.725,61931.5,62566.0,61097.25
95927,75130.45,59146.85,75747.3,75818.575,61087.05
95928,140721.6,140502.225,141651.2,139543.35,138109.0
95930,106789.75,114316.9,107796.8,93990.425,70819.85
95932,72304.525,64153.4,67948.425,66805.675,69988.05
95934,41568.075,29735.325,32028.15,51262.1,34761.35
95935,137842.125,137721.175,137542.45,139815.425,135022.75
95937,124977.925,121279.725,123288.4,124054.225,113912.4
95939,90873.65,90509.4,94338.3,76402.7,82681.4
95940,149000.25,149269.875,147041.375,150063.45,145509.2
95941,150087.35,150089.65,150281.75,150596.525,148812.45
95945,84782.6,81687.4,90459.25,70300.95,87729.4
95947,120080.95,117853.55,120788.3,125046.55,121711.9
95949,49801.45,50795.95,53295.75,1069.75,19315.65
95950,105152.6,94284.85,102172.45,120933.625,108006.65
95951,27488.575,18557.075,36856.325,50081.05,38574.5
95952,21103.75,14865.275,26373.825,18162.675,12251.2
95953,79661.1,70938.05,76041.8,42036.05,48752.05
95957,82977.45,82076.95,81327.55,21423.25,24466.55
95959,29697.15,22780.15,40589.85,33721.5,11165.95
95960,6657.3,4815.425,16411.325,34033.5,7246.65
95961,18677.2,13471.45,13283.25,17533.15,5161.05
95962,27612.475,18512.425,26975.725,32252.2,11006.15
95964,123570.5,121078.75,124315.1,130115.95,125584.2
95966,117077.1,111506.25,110158.9,118766.375,109840.6
95968,44646.6,37665.775,46633.225,63100.4,58435.4
95971,146618.575,147265.5,147399.375,145464.525,145037.8
95974,26496.95,16854.775,31020.625,32056.4,7189.6
95976,141861.125,143180.85,142296.95,137871.225,141344.9
95979,72033.55,65089.25,70262.05,106868.15,80929.5
95984,43033.75,34104.0,42022.05,42276.6,37750.45
95985,73558.275,65828.65,73856.6,77771.45,75759.75
95986,108738.75,118127.55,109935.825,91170.325,120068.0
95990,93373.0,81248.55,89542.65,14953.05,46122.7
95991,57385.2,55258.0,57048.4,88113.85,46350.45
95993,127565.5,124415.0,125896.85,129904.85,127157.1
95994,147291.525,146481.8,147610.05,143835.5,149518.55
95998,75524.85,65538.35,79831.65,84499.8,72514.1
96000,26107.35,14129.925,22426.825,17047.875,17940.4
96003,68556.55,56386.05,70923.25,69446.6,67969.45
96004,2717.2,2457.025,12494.275,27173.025,4555.45
96006,144518.175,143272.0,145012.85,140211.2,141365.45
96008,116242.4,120786.0,115151.2,140920.1,98555.45
96009,109387.125,108200.225,112189.825,115448.25,106274.15
96011,25078.1,22100.55,21609.075,23405.8,20567.85
96014,66488.6,52884.8,56613.15,84564.0,67328.8
96016,108891.15,111783.25,107653.95,102074.1,108628.15
96018,13682.25,9860.65,5974.875,38415.75,17961.7
96020,32970.775,17613.225,22834.5,34334.425,12912.6
96023,142837.4,142753.15,143224.7,151227.75,142640.15
96024,99196.35,87123.75,99350.45,104133.95,88803.85
96025,7430.35,4104.775,6446.175,27874.8,27153.05
96026,9527.8,5165.1,18583.225,27463.675,12019.5
96030,83423.15,74677.125,84914.55,85392.925,90363.55
96031,40674.825,32727.85,39659.9,32102.125,12242.65
96034,66457.075,61385.25,73884.0,61972.425,77407.75
96035,61535.9,54489.325,57151.6,53740.9,52524.25
96036,17198.925,10142.725,15352.35,11727.1,1212.05
96038,115147.7,112528.5,113474.05,104063.4,107803.0
96039,22047.15,15207.025,20464.75,35743.5,13859.525
96042,65061.75,48938.65,71115.225,45252.95,52217.65
96044,141535.075,141178.025,141537.85,143565.5,139409.65
96046,4951.3,3447.075,4140.525,28662.625,8753.4
96047,122552.3,120693.75,122818.85,126581.7,121020.85
96048,27184.975,15129.675,22834.775,48818.675,42349.0
96050,41173.55,24516.6,46141.275,42398.875,24223.35
96054,142283.25,143068.625,143188.1,137934.275,140828.975
96055,68398.875,66978.375,76169.225,46274.425,72063.4
96058,12690.55,9978.075,9089.825,831.95,35467.45
96059,92997.05,84348.75,93512.6,100341.025,83805.65
96060,18226.05,10472.575,11415.9,13900.375,2145.95
96065,95742.5,88424.05,89853.55,79960.825,83758.525
96067,149161.625,147455.8,150057.5,146185.75,144147.75
96069,43313.525,24043.85,30439.875,58267.325,38359.275
96070,99944.6,92730.875,104666.25,101289.95,79462.3
96072,83707.5,71505.4,85629.2,89061.5,86971.05
96076,14546.275,26019.3,15570.025,71472.075,55222.55
96077,54334.95,29274.625,36608.275,23119.0,9889.7
96081,87377.7,78403.4,91447.45,97839.75,79215.4
96082,89656.05,86053.85,94038.45,68264.2,58271.05
96083,106157.825,105480.85,110451.8,114631.875,106613.9
96085,144828.65,143693.85,144866.15,145766.225,142261.7
96090,131523.1,129456.75,132345.5,124642.275,127923.9
96092,2821.025,2588.05,6124.425,22620.8,13809.6
96093,86590.65,89195.75,86749.35,100257.95,89028.35
96094,73453.85,46240.85,66824.65,59239.1,57076.7
96096,37933.25,23964.45,33674.325,66727.925,27918.95
96097,34043.125,26723.0,30158.4,11922.3,22968.0
96098,46231.0,37393.475,36263.175,53215.1,53915.85
96100,30533.175,23043.2,26906.35,1792.775,4979.0
96102,82339.95,79322.7,84184.975,84009.7,97831.6
96103,78571.1,68928.6,63139.4,103589.75,70609.6
96104,28255.4,18933.15,25218.85,51249.95,35325.55
96106,16029.75,9234.0,36513.55,36009.775,16821.3
96107,130807.3,131528.65,129586.4,124106.25,131085.0
96109,57723.15,53193.95,41426.0,23645.35,28181.25
96110,33374.775,20394.4,26826.2,71124.35,57763.55
96111,84266.875,68887.15,80142.5,102036.15,90904.6
96112,25886.375,17008.875,27340.075,52346.125,38591.0
96114,16714.625,8845.775,23705.375,1229.95,1846.45
96116,51889.45,36751.25,53732.65,54438.225,40318.3
96117,53208.875,39493.975,42612.2,40794.1,34326.1
96119,117634.95,115596.25,119944.0,124935.5,111385.9
96121,44785.0,29002.45,31822.1,32846.55,14271.1
96124,21848.825,13252.05,25322.525,42068.225,41301.1
96125,72180.8,71995.3,67430.75,88919.3,69703.95
96126,150041.9,150459.375,150404.4,146498.2,148453.7
96127,123265.4,120359.15,124747.55,114512.0,118412.95
96131,32141.6,29550.775,31577.55,92615.15,71045.35
96133,112351.1,110468.55,115369.25,118462.1,112872.0
96134,124751.15,128164.6,126105.15,122861.05,119143.85
96138,14373.45,12365.125,16304.475,26310.2,27929.6
96140,46156.2,35070.8,41933.3,63132.5,46354.9
96141,66936.4,62765.6,71401.5,41682.45,45089.55
96144,120429.05,117630.5,123037.8,110349.725,121779.3
96146,88793.3,77898.45,86293.3,69937.6,80404.5
96147,110151.375,107507.425,111953.5,114983.9,106380.85
96148,40786.3,24410.9,45644.9,48283.85,34647.8
96150,95947.5,89295.175,91242.425,81630.625,83588.575
96153,105666.3,105233.3,101456.05,111150.8,112528.85
96154,83961.8,73429.95,78658.775,112773.8,81623.65
96158,93546.55,94353.75,105761.85,104505.15,91884.15
96159,146853.7,147614.6,144434.125,148072.325,144038.975
96163,29103.75,25440.2,39816.375,43012.075,28048.9
96166,146492.05,145074.95,145031.6,148767.425,143836.3
96168,14455.975,14263.625,10595.175,10617.15,20827.1
96169,136743.7,136709.05,137546.4,135149.475,135568.0
96171,18281.925,20754.75,12591.325,14371.225,37775.5
96172,24295.925,13757.525,26708.3,21044.875,2962.0
96174,82752.0,76569.15,80106.7,74035.4,62926.55
96176,63184.2,62258.5,65312.15,53079.725,66824.35
96179,47598.2,64596.3,40115.5,59034.5,50720.2
96180,93103.6,88867.75,96619.15,97520.65,83954.35
96181,26156.45,13306.2,15923.925,32099.125,7219.6
96183,43722.775,38684.05,35596.025,61137.15,58958.1
96184,114753.1,111799.45,113090.25,105846.2,124419.5
96185,101191.6,98473.375,95768.7,106487.35,104395.3
96187,60222.425,45850.75,43156.2,63418.35,59078.1
96188,42789.325,33370.275,31674.125,51965.05,41178.55
96191,118002.9,115196.2,112289.8,115732.025,110845.3
96192,103584.75,93452.05,102785.9,109909.2,106891.8
96194,37450.55,32111.25,19320.675,12431.8,25872.8
96195,142967.775,143149.525,143323.15,142418.3,140654.65
96197,77594.35,63237.4,78802.85,89655.325,73053.9
96199,41539.9,26842.15,34956.7,49222.675,43627.8
96200,17185.95,3838.825,17243.525,21521.45,24243.25
96201,26438.65,20986.625,29982.15,31769.0,28012.8
96202,60417.2,63805.7,64234.7,90585.025,75477.75
96204,24754.525,24000.525,21979.85,32249.8,24037.95
96205,113685.6,107393.3,112336.15,108434.15,105485.45
96206,21135.975,11778.925,10504.2,18912.8,23043.65
96208,114960.075,109101.5,111903.25,112221.5,112142.3
96210,113278.95,110831.3,114907.075,106143.15,110494.45
96211,62026.575,44986.475,63219.85,51179.575,58184.625
96213,118729.1,117284.075,117217.05,114483.075,113833.45
96218,102128.85,98781.75,102967.9,104754.525,83084.95
96219,113481.8,112446.1,114399.75,112093.9,109647.95
96220,98299.2,98114.35,94207.6,101320.625,88413.95
96222,111163.45,106027.3,114171.4,117733.5,112517.6
96224,91907.25,90949.65,93140.85,95104.875,77452.6
96225,134776.625,133822.275,136848.15,136632.2,134721.725
96227,131369.05,130951.1,131219.7,136014.3,136535.85
96234,82436.2,71529.2,81267.35,87010.6,65571.0
96235,85421.55,67784.575,84158.725,102225.575,74754.5
96236,86515.3,99123.1,83959.7,82410.6,53769.5
96238,27226.1,23099.4,21758.35,523.75,2411.25
96239,5876.125,2732.0,3398.0,28471.575,8854.7
96241,94762.4,85059.45,101535.35,103577.425,99879.95
96246,87422.4,86290.3,88424.95,100005.35,93045.6
96250,100861.825,93391.3,100846.75,99459.2,100356.8
96253,99258.7,92257.275,103886.875,100439.275,76778.4
96254,92659.75,80803.05,88033.55,42760.3,51308.4
96258,79340.2,73028.875,80702.725,73748.3,84391.15
96262,67589.5,60469.3,68277.875,54249.875,53354.35
96266,150359.225,150502.35,150438.4,150619.8,149385.3
96267,44491.9,26643.475,36987.25,44897.4,37853.55
96269,47686.3,44730.4,29370.325,16350.15,26820.25
96270,89281.2,96273.7,89334.85,110664.325,95054.6
96271,117661.3,114514.675,119962.9,119274.475,113036.4
96272,91923.05,94038.0,90256.05,101400.65,95011.25
96274,127496.35,126312.65,126797.95,128020.35,117427.9
96275,150382.125,150495.575,150542.15,150703.375,149333.75
96278,46421.45,41780.425,53235.175,43481.025,30854.7
96285,141925.175,142953.1,143238.9,136921.15,140559.2
96286,93650.0,95366.475,95102.85,83120.475,87641.1
96288,47325.75,26478.4,47811.95,58662.55,46464.4
96289,124950.0,128409.65,125850.8,125685.5,113212.95
96291,79735.1,73039.4,70426.75,78145.3,68829.8
96293,16603.7,9109.65,18969.9,15035.45,17389.95
96294,44026.475,46011.125,33797.925,51228.525,64503.65
96296,18570.525,14230.25,20611.125,22743.7,11348.3
96297,105022.55,103939.75,104873.4,72595.85,100476.15
96298,113543.2,110652.45,112074.55,110010.25,128935.95
96299,66243.95,70570.8,61331.7,3713.225,67224.4
96300,14806.275,13319.05,23527.175,6397.2,610.95
96302,131900.675,130035.875,133053.15,125450.625,128531.8
96310,3582.125,2457.025,3049.55,9585.725,581.45
96312,87406.9,76311.8,93670.75,97887.35,76885.4
96313,87032.425,76496.225,88379.4,112947.275,82633.4
96316,18179.525,10347.0,28822.4,32882.875,7796.6
96319,119234.425,114183.55,118578.3,120510.175,117108.05
96322,96971.675,89616.3,94609.85,81216.675,84281.175
96328,70348.05,67049.0,74138.0,102391.75,62649.75
96329,52546.425,34978.2,59093.65,40819.875,45821.85
96331,148438.75,149109.2,147181.925,142152.95,147779.25
96333,39651.25,38042.15,47642.3,48708.65,54311.0
96334,85282.95,76507.6,79601.75,88012.7,64349.0
96336,14841.65,10385.25,20255.975,6578.55,391.8
96340,73205.2,75271.25,74432.375,75640.15,72595.95
96342,21540.55,17380.675,14595.65,36980.35,20177.25
96343,29312.325,17686.65,31023.55,44949.55,41323.55
96344,120038.8,119107.85,124431.95,119851.575,119255.5
96345,142490.575,141537.325,143103.525,142355.575,138946.6
96348,64815.1,44967.8,62112.675,75413.625,58477.0
96350,91521.8,83045.45,87928.3,101638.15,102203.65
96351,60838.9,47588.1,58483.325,23499.7,49606.75
96354,45386.45,22531.7,39643.275,62932.0,41919.025
96356,51971.25,38317.6,59499.4,58463.9,49828.8
96357,51188.6,34490.5,57393.1,36969.625,18246.95
96359,73756.925,74111.45,76116.525,88936.1,56793.0
96360,96303.475,87438.775,93362.025,81742.85,85466.775
96362,19437.025,6925.525,23349.925,35499.425,17493.275
96363,149223.95,149688.425,149350.825,144969.9,147606.85
96364,6502.5,4249.8,4350.575,11058.4,536.8
96367,91110.75,77452.5,87735.5,101489.05,83340.8
96368,30598.85,17934.225,45414.3,33684.9,9838.025
96369,49618.75,36557.45,34980.7,7423.85,29089.5
96370,115260.35,120216.175,116416.3,84941.175,122136.725
96371,63551.125,55203.075,66755.275,53915.75,52340.2
96372,110943.9,105262.9,106331.0,126435.4,105168.75
96377,65645.2,66369.35,71027.15,97749.6,64425.5
96380,34554.5,29622.625,36424.475,33440.65,39473.0
96382,79038.575,71271.175,87285.625,83366.775,80267.55
96384,4860.5,2457.025,3350.4,7329.3,3392.6
96386,82679.0,66800.75,83646.15,88019.1,84972.3
96387,49182.625,23523.625,66165.7,62781.875,44449.8
96388,98789.25,94045.625,98153.375,84557.7,91510.125
96392,94392.75,86343.525,91190.15,96571.075,93249.8
96393,100951.325,97315.925,101374.45,98558.225,101503.65
96395,142093.775,141526.275,142799.775,145263.475,139887.7
96396,78806.35,56684.5,81205.2,96851.55,78662.95
96401,90203.325,91259.425,90972.75,81193.8,80301.75
96403,131491.2,131272.95,132059.1,121304.55,123994.75
96404,15254.75,7354.275,25939.8,18406.5,10086.65
96406,6659.7,3285.3,3487.35,24157.725,8410.95
96407,28971.425,7042.65,26164.425,35564.6,41838.05
96411,149176.1,147304.275,149198.85,143486.575,144742.2
96414,72355.725,55217.15,73868.2,99206.175,70921.725
96416,78547.475,65304.8,72827.575,76478.6,60763.05
96420,100808.25,93148.9,103217.05,95254.75,100744.85
96421,144651.525,145205.35,145318.7,140664.2,144372.7
96422,32926.45,20523.375,30640.275,29869.3,30934.65
96423,135743.7,135074.65,135252.25,137834.375,130916.9
96425,52559.8,45938.475,56542.65,73487.85,48925.25
96431,49288.35,54165.65,54513.2,51.4,16156.8
96438,16439.275,13495.5,26313.7,12481.6,2334.35
96440,45514.05,56735.95,35056.375,36518.375,12978.7
96442,76290.05,67208.6,71844.65,73056.4,81260.6
96443,23347.45,15457.025,29872.05,18848.8,5647.9
96445,99527.775,95025.775,100470.4,84421.7,93726.05
96446,47075.7,46169.6,42878.8,35334.0,38754.5
96447,114835.9,113395.9,113970.1,124268.7,117609.85
96448,23421.725,5050.55,10199.225,8022.75,2060.6
96449,18703.325,9262.325,14777.3,10839.65,2948.55
96452,128303.65,128344.75,128107.15,136531.65,125108.7
96453,13939.525,4325.8,7666.65,13446.7,2887.9
96454,99040.125,96386.45,97971.0,98259.65,100592.1
96455,19278.625,8146.475,22876.075,31413.25,12153.65
96456,84834.55,82363.15,79969.15,85328.85,79852.5
96457,6919.625,3471.2,8653.875,24187.075,5215.75
96459,43057.35,40560.55,31765.075,10318.775,8139.25
96461,14452.625,5579.6,11634.175,48463.075,35344.45
96463,47736.725,48272.95,51738.2,74223.425,66538.0
96467,49102.65,41399.4,40947.3,31500.95,52244.15
96468,84705.3,75767.25,79488.0,34112.2,67208.35
96469,103571.85,98378.55,99979.025,112449.05,104559.95
96475,142055.4,142384.4,142640.7,139438.025,143496.7
96482,17751.65,16992.725,10630.65,12294.35,25399.0
96489,91734.15,86696.8,96198.1,94409.2,95535.65
96490,56923.525,35453.1,59741.5,55248.6,56003.4
96492,135000.1,135403.7,136037.9,135100.95,133674.0
96493,127793.425,128229.35,123671.35,131130.475,123381.1
96496,62822.175,55314.525,64357.925,65457.075,58501.15
96497,81250.6,84843.975,84296.875,76495.55,77678.45
96498,102122.75,92989.5,101692.4,87064.35,83582.1
96501,127212.225,128107.15,126325.55,120312.925,129039.55
96502,53120.4,33101.8,54440.875,66765.1,48852.25
96503,16669.35,8165.15,6869.15,28252.65,30879.65
96504,13579.375,4673.2,11777.175,16050.3,8139.1
96506,61691.4,52782.6,50636.425,22856.85,41394.25
96507,23293.35,14732.625,19826.1,33507.225,12035.3
96508,94051.9,85126.125,96294.425,86347.725,92995.95
96509,126075.3,123062.85,128027.95,120063.5,127517.75
96510,99959.2,98891.25,107328.5,105791.25,101214.25
96513,115119.3,116702.6,115452.1,113989.225,122825.45
96518,83361.0,76161.75,82676.95,68189.0,91097.05
96519,33024.625,19001.95,34879.6,45577.25,29184.0
96520,33214.675,21715.85,35612.1,12561.475,11321.9
96522,89986.275,81977.275,101012.75,100470.175,96456.85
96523,3542.075,3029.45,4766.35,17440.6,24093.8
96526,56926.3,38084.75,57810.5,41845.5,58247.1
96527,43043.625,20320.05,39827.6,74260.05,48217.35
96529,15629.05,8800.2,10326.6,29358.025,21520.2
96530,74069.25,62840.45,70614.7,22231.2,66471.05
96531,142860.55,142540.15,142510.1,143654.65,140696.65
96532,23110.85,13668.175,16120.95,34046.925,12574.625
96533,78634.275,71562.1,69982.4,74980.6,83530.55
96535,121660.45,119921.2,121249.7,112292.75,125553.6
96536,23701.525,15281.3,16117.65,29120.5,21135.7
96537,98443.975,94002.725,94166.2,83813.4,92829.875
96542,4825.275,2942.125,7325.375,22290.9,11639.15
96543,143176.875,143291.125,144143.0,142443.5,140897.975
96544,20448.075,11941.85,18837.425,48476.45,41642.75
96546,151412.75,151519.575,151346.875,149452.025,150190.5
96547,15750.8,8512.025,19718.975,33211.3,30379.95
96553,84703.65,67662.9,73953.35,67315.525,55240.6
96556,123829.65,121490.675,122701.5,128142.475,121034.1
96558,146218.425,147323.2,144359.8,148073.675,143729.025
96559,129357.2,126120.7,130018.0,135814.7,124046.05
96560,34270.65,17639.95,27343.225,2967.95,14881.7
96561,113035.2,109581.0,114637.4,109088.95,111359.6
96562,25980.75,13291.325,28494.45,34730.45,12317.3
96565,135040.2,135220.7,134796.45,133263.95,131279.75
96566,30373.575,24400.475,26632.0,11357.85,17417.45
96569,98632.0,93053.5,93654.7,83902.5,93085.15
96572,151481.075,151584.05,151674.95,149552.35,151506.35
96573,43653.075,32902.325,51135.475,45671.85,33881.35
96574,123483.35,123513.5,121235.65,127889.2,122764.15
96575,146659.625,147624.175,146041.525,148231.125,144025.2
96576,56689.05,41564.85,56168.9,62993.775,66932.6
96577,75609.65,79133.85,75393.0,114628.8,107208.4
96580,114923.775,110919.675,116950.35,114653.725,111390.95
96581,55622.5,44476.225,49964.05,87267.425,63279.9
96588,92197.65,94399.65,93473.0,107426.25,83695.45
96589,61569.2,64723.65,62246.45,74520.525,61971.05
96590,77820.2,76875.65,77361.5,55382.1,59393.15
96592,143924.9,145077.025,144211.675,141361.05,142584.1
96593,72366.1,59841.9,57485.15,38023.375,31705.9
96594,128439.65,128309.65,128447.9,124503.45,123210.0
96595,52495.225,38948.65,49208.1,53523.425,48113.525
96596,55917.625,53602.9,53876.675,43225.875,33509.4
96597,66976.85,62275.65,66530.05,47908.1,53010.1
96598,76090.875,60059.8,80222.375,75746.025,61644.8
96599,105450.4,99032.45,109618.35,110384.25,98435.25
96600,77249.025,65594.0,74572.85,76680.7,61447.2
96602,120770.8,122327.35,123338.875,131532.225,123634.05
96605,97567.65,90237.6,99463.1,96891.975,98927.3
96611,122523.8,120612.2,122018.0,125353.1,120374.15
96612,126119.45,130259.65,127823.55,6570.35,105620.65
96613,78463.1,72658.275,72671.8,55903.925,65207.15
96614,32184.85,19772.175,26262.15,19226.05,27807.35
96615,110603.05,112330.05,113912.35,121330.9,113534.5
96616,2682.65,2457.025,6870.925,27823.4,3942.0
96619,49061.275,38481.85,35219.325,45418.15,51770.8
96622,92081.075,94413.775,87087.9,82994.65,88209.625
96623,59461.925,42024.225,61212.9,60694.85,56122.125
96624,57796.275,58778.975,61360.95,53097.1,41712.05
96625,7297.875,3082.875,3368.575,26600.4,5540.3
96626,9315.525,4992.45,6955.75,23083.45,11276.05
96634,82634.85,63792.75,80510.3,101121.925,73493.4
96636,12870.4,6749.075,20828.6,34274.525,10063.8
96639,20558.425,15828.475,8101.625,19166.725,10157.15
96643,4247.4,2635.925,4131.1,9423.875,325.95
96644,65215.55,61460.75,68894.1,81234.875,71405.4
96645,4781.825,3590.075,10797.825,28506.375,8193.25
96648,70380.55,58802.45,72146.45,72903.55,66215.4
96649,70701.05,69665.5,77639.45,80053.65,81019.3
96654,13452.275,9139.65,10392.175,35707.9,13167.15
96655,28108.675,30022.75,27404.375,2160.725,21050.7
96656,33513.125,21209.45,34779.175,31455.15,36163.25
96659,99367.975,92865.35,100630.5,76164.375,101609.75
96661,71502.4,64973.1,80890.65,92658.4,78551.1
96663,117479.45,115002.6,113063.25,120079.025,110391.3
96664,70065.25,42836.4,65896.4,52218.4,60787.15
96667,62981.95,47348.25,60554.95,84537.225,69719.55
96669,120231.6,115723.65,121370.95,119477.625,115759.4
96671,43251.175,13797.825,30885.15,15868.25,95181.6
96672,16780.275,10727.425,23151.7,810.625,2653.0
96673,123962.725,119373.6,123946.0,121237.975,116880.3
96674,59590.25,52544.0,55563.45,84498.5,72979.35
96676,21846.975,12374.675,19178.825,47908.3,45870.35
96678,127755.05,121875.75,126750.1,117033.8,118440.4
96680,119869.1,120147.6,118441.45,118970.8,116775.35
96683,147904.85,149133.2,147861.4,142470.55,148035.15
96684,138030.95,138187.85,139384.5,150565.075,141402.4
96685,70557.35,67637.95,68697.35,98041.55,82889.55
96686,89613.35,91590.0,89608.9,88294.4,80266.05
96687,26542.975,27371.55,23067.375,5216.9,14855.85
96688,124504.175,121422.6,125486.7,124379.525,115634.2
96689,4994.7,4672.075,7550.275,8091.825,6148.75
96690,20489.525,11649.45,8423.85,37367.475,18749.7
96691,59866.15,47919.725,64599.675,37448.95,12994.15
96692,58857.225,53437.85,62579.65,67660.675,78203.8
96694,115931.325,114418.475,118186.175,106256.65,116687.15
96697,132803.4,135187.7,132783.65,131295.75,131416.25
96700,121254.65,121321.85,125101.25,122516.7,125062.3
96702,72741.225,58707.25,73789.5,78465.475,86751.375
96703,132022.45,130783.4,131998.6,126696.9,130071.1
96706,21015.025,13701.875,23954.225,41529.8,32369.8
96707,123875.2,123557.0,122834.25,124829.925,124295.25
96708,3456.85,3257.125,2880.575,7491.2,2427.45
96709,5449.6,3231.875,4905.125,21074.975,2504.5
96710,5517.075,3921.95,4789.075,5209.5,568.15
96711,139067.325,138769.375,139640.85,135842.7,137830.7
96713,62478.225,48481.325,60039.625,62452.65,65608.05
96715,26980.9,13248.025,24967.3,15324.075,15989.3
96716,124330.8,127820.375,124499.9,119808.5,117697.3
96719,144979.125,143781.95,145182.925,145550.45,142135.75
96722,151007.825,151186.6,150739.1,149173.4,151281.35
96723,115762.15,117664.4,114474.35,110508.4,118069.45
96724,97033.125,89489.175,94421.9,107404.375,101361.15
